productId,modelId,displayName,category,sport,price,salePrice,salePercentage,isFlash,onlineFrom,rating,ratingCount,link,mainImage,secondImage
GY6946,LEA73A,Tyshawn Shoes,shoes,Skateboarding,90,90,0%,False,2022-11-04T00:00:00.000Z,4.6443,298,https://www.adidas.com/us/tyshawn-shoes/GY6946.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/35fc706e74b049aaad35ae730145203b_9366/tyshawn-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/5e7cd227613b472797dfae73012fbb17_9366/tyshawn-shoes.jpg"
IG7216,LZY67,adizero 12.0 Poison Football Cleats,shoes,Football,130,130,0%,False,2023-04-17T00:00:00.000Z,,-99,https://www.adidas.com/us/adizero-12.0-poison-football-cleats/IG7216.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/0988cf949ef041b19f83af41014c7016_9366/adizero-12.0-poison-football-cleats.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/fe73d8f810cf4fb698d5af4101444800_9366/adizero-12.0-poison-football-cleats.jpg"
IG7211,LZY67,adizero 12.0 Poison Football Cleats,shoes,Football,130,130,0%,False,2023-04-17T00:00:00.000Z,,-99,https://www.adidas.com/us/adizero-12.0-poison-football-cleats/IG7211.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/c98c7cde413149538532af41014baddc_9366/adizero-12.0-poison-football-cleats.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/b168c60c1b25466db930af4101411194_9366/adizero-12.0-poison-football-cleats.jpg"
GV6890,LIJ18,Tech Response 3.0 Golf Shoes,shoes,Golf,70,70,0%,False,2023-02-02T00:00:00.000Z,,-99,https://www.adidas.com/us/tech-response-3.0-golf-shoes/GV6890.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/480e62df6a494ff7bf8daf1e00784e92_9366/tech-response-3.0-golf-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/f1c5cc39f0394d0c8704af1e001f680e_9366/tech-response-3.0-golf-shoes.jpg"
HQ8942,LZW48,Copa Pure.3 Firm Ground Soccer Cleats,shoes,Football,80,80,0%,False,2023-01-10T00:00:00.000Z,,-99,https://www.adidas.com/us/copa-pure.3-firm-ground-soccer-cleats/HQ8942.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/8615db9efc8540d185d0af5d014f567a_9366/copa-pure.3-firm-ground-soccer-cleats.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/c77d626a1a1846d0aa84af5d014f259f_9366/copa-pure.3-firm-ground-soccer-cleats.jpg"
GW2175,GVS47,Superstar Shoes,shoes,Lifestyle,105,105,0%,False,2023-04-01T00:00:00.000Z,4.7021,2027,https://www.adidas.com/us/superstar-shoes/GW2175.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/da92a5f1c1f646bf82b7af9b00df8c49_9366/superstar-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/4e80ee549d8049318b32af9b00df468c_9366/superstar-shoes.jpg"
IG7209,LZY67,adizero 12.0 Poison Football Cleats,shoes,Football,130,130,0%,False,2023-04-17T00:00:00.000Z,,-99,https://www.adidas.com/us/adizero-12.0-poison-football-cleats/IG7209.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/1b9bf545e7e04baab6f3af4101392d6d_9366/adizero-12.0-poison-football-cleats.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/e113dae81de1495ebc43af41012c8197_9366/adizero-12.0-poison-football-cleats.jpg"
FZ1557,WF192,Icon 7 Cleats,shoes,Baseball,90,63,30%,False,2021-08-02T00:00:00.000Z,3.4,5,https://www.adidas.com/us/icon-7-cleats/FZ1557.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/defe9c6a65e541e18630acef004787fa_9366/icon-7-cleats.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/fe7bd3fa0c10469eabb6acef00481bae_9366/icon-7-cleats.jpg"
H06483,LKH64,Trae Young 2.0 Basketball Shoes,shoes,Basketball,140,140,0%,False,2023-01-29T00:00:00.000Z,,-99,https://www.adidas.com/us/trae-young-2.0-basketball-shoes/H06483.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/01435c4034384184b857ae590107acdd_9366/trae-young-2.0-basketball-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/d1e6325872bb4fff9ba7ae5900fee64e_9366/trae-young-2.0-basketball-shoes.jpg"
GZ5075,LVG55,X SPEEDPORTAL.3 FG,shoes,Football,85,85,0%,False,2023-02-01T00:00:00.000Z,5,1,https://www.adidas.com/us/x-speedportal.3-fg/GZ5075.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/5ab84f25d33d4f0dabe2af7900b5af55_9366/x-speedportal.3-fg.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/72c3f4ea5227405d8d5baf7900b55905_9366/x-speedportal.3-fg.jpg"
HP4770,LVG55,X SPEEDPORTAL.3 FG,shoes,Soccer,90,90,0%,False,2023-03-16T00:00:00.000Z,5,1,https://www.adidas.com/us/x-speedportal.3-fg/HP4770.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/8a5f799a206e4f218bbbaf9000e5439d_9366/x-speedportal.3-fg.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/c1f3c8cd64c648818f8caf9000d96d12_9366/x-speedportal.3-fg.jpg"
GZ0684,LUT04,TERREX Free Hiker 2 BCA Hiking Shoe,shoes,Lifestyle,200,140,30%,False,2022-09-30T00:00:00.000Z,,-99,https://www.adidas.com/us/terrex-free-hiker-2-bca-hiking-shoe/GZ0684.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/c54da789acb74cb3bb15aeda011d59c4_9366/terrex-free-hiker-2-bca-hiking-shoe.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/3f626f4d284a4d999916aeda00919ba7_9366/terrex-free-hiker-2-bca-hiking-shoe.jpg"
HR1116,LTM89,TERREX Agravic Flow 2.0 Trail Running Shoes,shoes,Running,140,140,0%,False,2023-02-13T00:00:00.000Z,4.4616,39,https://www.adidas.com/us/terrex-agravic-flow-2.0-trail-running-shoes/HR1116.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/7ba0bf21d7c346df8038af5c01411e12_9366/terrex-agravic-flow-2.0-trail-running-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/12ca3d1f78be42859688af5c00be3403_9366/terrex-agravic-flow-2.0-trail-running-shoes.jpg"
GY8965,LPX02,Dame Certified Basketball Shoes,shoes,Basketball,95,72,20%,False,2022-10-13T00:00:00.000Z,,-99,https://www.adidas.com/us/dame-certified-basketball-shoes/GY8965.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/3501085d5a02485aac9faea101546963_9366/dame-certified-basketball-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/1244af9dd1414e278132aea1014ee9f4_9366/dame-certified-basketball-shoes.jpg"
HP2442,LKP06,Freak 23 - 7V7 SMU Football Bounce Cleats,shoes,Football,110,110,0%,False,2023-05-01T00:00:00.000Z,,-99,https://www.adidas.com/us/freak-23---7v7-smu-football-bounce-cleats/HP2442.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/7e4e6bf5813043c79214af1c0018ff3f_9366/freak-23---7v7-smu-football-bounce-cleats.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/1a2e01a54ba0416d8362af1c00131918_9366/freak-23---7v7-smu-football-bounce-cleats.jpg"
GW5614,LUW20,Puig Indoor Skate Shoes,shoes,Lifestyle,80,80,0%,False,2022-08-20T00:00:00.000Z,,-99,https://www.adidas.com/us/puig-indoor-skate-shoes/GW5614.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/732db4467a2443d8b854ae280128126e_9366/puig-indoor-skate-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/b60e5fa337e14b65b5feae280128590c_9366/puig-indoor-skate-shoes.jpg"
HQ3680,LIZ84,Adizero RC 5 Running Shoes,shoes,Running,100,100,0%,False,2023-01-09T00:00:00.000Z,,-99,https://www.adidas.com/us/adizero-rc-5-running-shoes/HQ3680.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/048c5cce05aa41dd83b8af1e00ecd2a5_9366/adizero-rc-5-running-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/03ef68c9d1ec457c88abaf1e00c60214_9366/adizero-rc-5-running-shoes.jpg"
GY4544,LQB01,Tour360 22 Golf Shoes,shoes,Golf,180,180,0%,False,2022-08-29T00:00:00.000Z,4.0886,113,https://www.adidas.com/us/tour360-22-golf-shoes/GY4544.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/22b74712af7b482da33eae37013e52f9_9366/tour360-22-golf-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/f7de99aab5c0438d9693ae37013e9fa0_9366/tour360-22-golf-shoes.jpg"
ID4209,LZV47,Y-3 Ajatu Court High,shoes,Training,330,330,0%,False,2023-03-20T00:00:00.000Z,,-99,https://www.adidas.com/us/y-3-ajatu-court-high/ID4209.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/abb91e5830314425978caf4e0183c774_9366/y-3-ajatu-court-high.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/333a1650379147f58ad7af4e01836bb1_9366/y-3-ajatu-court-high.jpg"
HR1718,LPE49,adizero Cybersonic Men,shoes,Tennis,180,180,0%,False,2023-01-15T00:00:00.000Z,,-99,https://www.adidas.com/us/adizero-cybersonic-men/HR1718.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/5059b84e10bc465496c2af5001181c65_9366/adizero-cybersonic-men.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/879b95d81ca74a369f8baf4901585cbb_9366/adizero-cybersonic-men.jpg"
IG7207,LZY67,adizero 12.0 Poison Football Cleats,shoes,Football,130,130,0%,False,2023-04-17T00:00:00.000Z,,-99,https://www.adidas.com/us/adizero-12.0-poison-football-cleats/IG7207.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/24742c0f2e804bfd9dd4af41014c4a45_9366/adizero-12.0-poison-football-cleats.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/25c8b934db904fbbb821af4101423313_9366/adizero-12.0-poison-football-cleats.jpg"
GW7068,LTC82,Predator Accuracy.3 Indoor Soccer Shoes,shoes,Football,90,90,0%,False,2023-04-20T00:00:00.000Z,,-99,https://www.adidas.com/us/predator-accuracy.3-indoor-soccer-shoes/GW7068.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/38adb886e9564de488d9afa300d395a9_9366/predator-accuracy.3-indoor-soccer-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/0aeb5327d33546b5a961afa30091c13b_9366/predator-accuracy.3-indoor-soccer-shoes.jpg"
GX2628,LKX06,Predator Edge.3 Turf Soccer Shoes,shoes,Football,90,72,20%,False,2022-02-05T00:00:00.000Z,4.2759,29,https://www.adidas.com/us/predator-edge.3-turf-soccer-shoes/GX2628.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/47285d04bcee41949721ad83011f6b4c_9366/predator-edge.3-turf-soccer-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/ac5769cafb1845beb0bcad83011f33ad_9366/predator-edge.3-turf-soccer-shoes.jpg"
HP5775,LSI46,Ultrabounce Running Shoes,shoes,Running,80,80,0%,False,2023-01-16T00:00:00.000Z,,-99,https://www.adidas.com/us/ultrabounce-running-shoes/HP5775.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/213742488a8044f58cd6af35015f2ca3_9366/ultrabounce-running-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/71988f64480640b48f2baf3500c2c3ef_9366/ultrabounce-running-shoes.jpg"
GX2022,Y6523,Hyperturf Shoes,shoes,Lifestyle,140,84,40%,False,2022-10-28T00:00:00.000Z,,-99,https://www.adidas.com/us/hyperturf-shoes/GX2022.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/8a2d25c7e14c4052ade3ae970129043e_9366/hyperturf-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/97299e1fccc74176a631ae9700ccb499_9366/hyperturf-shoes.jpg"
EG1758,DBF11,Adilette Aqua Slides,shoes,swimming,28,28,0%,False,2020-01-30T00:00:00.000Z,4.5069,7722,https://www.adidas.com/us/adilette-aqua-slides/EG1758.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/c3bbb2b7dc334cf5a679ab0600e28f8b_9366/adilette-aqua-slides.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/253818adc0fa4adca190ab0600c333e8_9366/adilette-aqua-slides.jpg"
GV9094,LIZ86,Adizero Takumi Sen 9 Running Shoes,shoes,Running,180,180,0%,False,2023-01-15T00:00:00.000Z,,-99,https://www.adidas.com/us/adizero-takumi-sen-9-running-shoes/GV9094.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/0c6f16a1334a4626b805aef40080c4ab_9366/adizero-takumi-sen-9-running-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/9309f482d57045d0ab28af1f00f482de_9366/adizero-takumi-sen-9-running-shoes.jpg"
GW4597,LTC57,Predator Accuracy.3 Laceless Firm Ground Soccer Cleats,shoes,Football,100,100,0%,False,2023-02-01T00:00:00.000Z,,-99,https://www.adidas.com/us/predator-accuracy.3-laceless-firm-ground-soccer-cleats/GW4597.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/844183a987e24bbfb5daaf5d0115287d_9366/predator-accuracy.3-laceless-firm-ground-soccer-cleats.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/604fb994bc0141709f17af5e00a324a3_9366/predator-accuracy.3-laceless-firm-ground-soccer-cleats.jpg"
H03474,LZJ40,Campus 00s Shoes,shoes,Lifestyle,110,110,0%,False,2023-03-16T00:00:00.000Z,,-99,https://www.adidas.com/us/campus-00s-shoes/H03474.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/db17b9aa742a4517a24daf8800a8bca4_9366/campus-00s-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/9c0a9c155b7c499a80a1af8701049516_9366/campus-00s-shoes.jpg"
FZ6400,LZJ20,Y-3 Rivalry Sandals,shoes,Lifestyle,300,300,0%,False,2023-03-10T00:00:00.000Z,,-99,https://www.adidas.com/us/y-3-rivalry-sandals/FZ6400.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/94eb020d3f714a6aad67af4e0172614f_9366/y-3-rivalry-sandals.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/2506aec2520d4906baa5af4e01720756_9366/y-3-rivalry-sandals.jpg"
GV6905,LIJ22,Go-To Spikeless 1 Golf Shoes,shoes,Golf,160,160,0%,False,2023-03-01T00:00:00.000Z,,-99,https://www.adidas.com/us/go-to-spikeless-1-golf-shoes/GV6905.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/f6db7711b4314227a2a7af23014f88d9_9366/go-to-spikeless-1-golf-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/3f9154d6930b46c799a8af6f017bd9a1_9366/go-to-spikeless-1-golf-shoes.jpg"
FY8970,LEQ20,Adilette Clogs,shoes,Lifestyle,50,50,0%,False,2020-10-02T00:00:00.000Z,4.6821,3076,https://www.adidas.com/us/adilette-clogs/FY8970.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/a86b378fb856485d9458ab73014397fd_9366/adilette-clogs.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/4021420ae680473a901bab730140d3b8_9366/adilette-clogs.jpg"
GY1946,LEX99,Adilette Comfort Slides,shoes,Lifestyle,35,35,0%,False,2022-12-03T00:00:00.000Z,4.7426,707,https://www.adidas.com/us/adilette-comfort-slides/GY1946.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/fac241f0bc7d4758a5aeaeda013f3416_9366/adilette-comfort-slides.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/8e36643a89dc4e778d2caeda013f7fed_9366/adilette-comfort-slides.jpg"
HQ8530,LTL40,Retropy E5 Shoes,shoes,Lifestyle,135,135,0%,False,2023-03-16T00:00:00.000Z,4.7364,584,https://www.adidas.com/us/retropy-e5-shoes/HQ8530.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/e56746b86642483da545af89011abe04_9366/retropy-e5-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/9fc836f02699463d80c8af89011a9b70_9366/retropy-e5-shoes.jpg"
HQ3529,LIP84,Powerlift 5 Weightlifting Shoes,shoes,Weightlifting,120,120,0%,False,2022-12-02T00:00:00.000Z,4,6,https://www.adidas.com/us/powerlift-5-weightlifting-shoes/HQ3529.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/9d2331f1c93d46cdb435af3b016a1db5_9366/powerlift-5-weightlifting-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/af95f2189f734c7ca943af3b0169c7d1_9366/powerlift-5-weightlifting-shoes.jpg"
ID2210,LKH64,Trae Young 2.0 Basketball Shoes,shoes,Basketball,140,140,0%,False,2023-03-01T00:00:00.000Z,,-99,https://www.adidas.com/us/trae-young-2.0-basketball-shoes/ID2210.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/9ac844f057144310bd0faf1e0182564d_9366/trae-young-2.0-basketball-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/d107e31be1d84695836baf1e01785986_9366/trae-young-2.0-basketball-shoes.jpg"
GW1403,LIQ22,Box Hog 4 Shoes,shoes,Training,120,72,40%,False,2022-07-02T00:00:00.000Z,4.8001,10,https://www.adidas.com/us/box-hog-4-shoes/GW1403.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/af58642fc48a4940a430ae9700f50905_9366/box-hog-4-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/709da95994b14efa9bf8ae9700dbd792_9366/box-hog-4-shoes.jpg"
GZ5937,LWP29,Adilette TND Slides,shoes,Lifestyle,35,25,25%,False,2022-12-02T00:00:00.000Z,4.7717,127,https://www.adidas.com/us/adilette-tnd-slides/GZ5937.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/301032b18eda43a8bcd8ad7c00662c72_9366/adilette-tnd-slides.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/66bea0c3bfe445f2a355ad7c0065905b_9366/adilette-tnd-slides.jpg"
GV6849,LLA86,Gamemode Firm Ground Soccer Cleats,shoes,Football,100,70,30%,False,2022-10-28T00:00:00.000Z,4.705,61,https://www.adidas.com/us/gamemode-firm-ground-soccer-cleats/GV6849.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/92638b23d3a844389bfeae9e00d5d19e_9366/gamemode-firm-ground-soccer-cleats.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/503b95c46e294ed9994faed300470463_9366/gamemode-firm-ground-soccer-cleats.jpg"
HP3008,DBE70,Adilette Sandals,shoes,Yoga,40,40,0%,False,2023-01-01T00:00:00.000Z,4.6615,700,https://www.adidas.com/us/adilette-sandals/HP3008.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/b961866ec8664071927baf4101476a73_9366/adilette-sandals.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/e7ee2e1b2ae74095993baf4101472d69_9366/adilette-sandals.jpg"
HQ2014,LEA73A,Tyshawn Shoes,shoes,Lifestyle,90,90,0%,False,2023-03-01T00:00:00.000Z,4.6443,298,https://www.adidas.com/us/tyshawn-shoes/HQ2014.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/2874adfa1a314a68bfffaf2d01167499_9366/tyshawn-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/97524d4484ec4041b4daaf2d010bdd0b_9366/tyshawn-shoes.jpg"
IF2359,LVL61,Codechaos 22 Spikeless Shoes,shoes,Golf,160,160,0%,False,2023-03-02T00:00:00.000Z,,-99,https://www.adidas.com/us/codechaos-22-spikeless-shoes/IF2359.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/bb0a25d0022845e68a62af8901673322_9366/codechaos-22-spikeless-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/dcda5c5f5f69437a9600af89016629f3_9366/codechaos-22-spikeless-shoes.jpg"
GY1446,LGE93,Barricade Tennis Shoes,shoes,Tennis,150,105,30%,False,2022-09-02T00:00:00.000Z,4.0083,244,https://www.adidas.com/us/barricade-tennis-shoes/GY1446.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/8314765da4ea4166954aaecc0115ce8c_9366/barricade-tennis-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/fe6ef30fd9f942c68e84aecc01157e1e_9366/barricade-tennis-shoes.jpg"
HP6478,MDD14,Adifom SLTN Shoes,shoes,Lifestyle,100,80,20%,False,2022-12-11T00:00:00.000Z,,-99,https://www.adidas.com/us/adifom-sltn-shoes/HP6478.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/d9731fa9bf6b4ead82c1aec400f5b57f_9366/adifom-sltn-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/8609b374322c477794b0aec400f57ba6_9366/adifom-sltn-shoes.jpg"
GY8418,LUX45,Adizero Avanti TYO Running Shoes,shoes,Running,150,90,40%,False,2022-07-20T00:00:00.000Z,5,2,https://www.adidas.com/us/adizero-avanti-tyo-running-shoes/GY8418.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/1d6ace655ed944fc90ffae2e0189622a_9366/adizero-avanti-tyo-running-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/7abe82498d7041b58148ae2e01890c05_9366/adizero-avanti-tyo-running-shoes.jpg"
GX0742,Y3077,TOP TEN RB,shoes,Lifestyle,100,100,0%,False,2022-12-03T00:00:00.000Z,,-99,https://www.adidas.com/us/top-ten-rb/GX0742.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/0e06b22862be489e8e80adf30021e49b_9366/top-ten-rb.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/5edb48b951c74bfca169adf3002271b7_9366/top-ten-rb.jpg"
GW4559,LTC49,Predator Accuracy+ Firm Ground Soccer Cleats,shoes,Soccer,280,280,0%,False,2023-02-01T00:00:00.000Z,,-99,https://www.adidas.com/us/predator-accuracy-plus-firm-ground-soccer-cleats/GW4559.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/2061e8ae22774c16996caf5d01062b0e_9366/predator-accuracy-plus-firm-ground-soccer-cleats.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/caef8336c4724260ae3bafa400f41903_9366/predator-accuracy-plus-firm-ground-soccer-cleats.jpg"
HP7664,LIZ45,4DFWD Running Shoes,shoes,Running,200,200,0%,False,2023-04-01T00:00:00.000Z,,-99,https://www.adidas.com/us/4dfwd-running-shoes/HP7664.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/9dd24f8a43234b8f9cbbaf8f00d356d2_9366/4dfwd-running-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/5ef9c0a4cee2442b816daf8f00c86bc7_9366/4dfwd-running-shoes.jpg"
H06185,MBB7t9,Stan Smith Recon Shoes,shoes,Lifestyle,165,165,0%,False,2023-01-11T07:00:00.000Z,,-99,https://www.adidas.com/us/stan-smith-recon-shoes/H06185.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/44de11bbeae846eba7eeaf5700ecd28f_9366/stan-smith-recon-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/bef7c4094e094031aa5faf5700b5700f_9366/stan-smith-recon-shoes.jpg"
GV9078,LUX46,Adizero DistanceStar Running Shoes,shoes,Running,65,65,0%,False,2023-01-04T00:00:00.000Z,5,1,https://www.adidas.com/us/adizero-distancestar-running-shoes/GV9078.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/07823c10adbe4e319750af1e009b1295_9366/adizero-distancestar-running-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/29be4c04f2f14397adc2af1e009ace0a_9366/adizero-distancestar-running-shoes.jpg"
HP3101,LZN29,adidas x Marimekko Supernova 2.0 Running Shoes,shoes,Running,100,100,0%,False,2023-03-08T00:00:00.000Z,,-99,https://www.adidas.com/us/adidas-x-marimekko-supernova-2.0-running-shoes/HP3101.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/2c5f62e56f75480381e4af8e00fbccf6_9366/adidas-x-marimekko-supernova-2.0-running-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/a91ec90554d4445b877eafa400f8f713_9366/adidas-x-marimekko-supernova-2.0-running-shoes.jpg"
GY4747,LOT36,Hoops 3.0 Mid Classic Vintage Shoes,shoes,Lifestyle,70,42,40%,False,2022-08-20T00:00:00.000Z,4.8947,19,https://www.adidas.com/us/hoops-3.0-mid-classic-vintage-shoes/GY4747.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/895566854e084d8f87abaeb500641e68_9366/hoops-3.0-mid-classic-vintage-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/2a011a14bda146ab90a3aeb50063cd85_9366/hoops-3.0-mid-classic-vintage-shoes.jpg"
HQ2200,MCX44,Ultraboost 1.0 Shoes,shoes,Lifestyle,210,210,0%,False,2023-03-08T00:00:00.000Z,,-99,https://www.adidas.com/us/ultraboost-1.0-shoes/HQ2200.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/f999c854ebd6452484f2af2b01833fe3_9366/ultraboost-1.0-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/11ebff4b4e1f48878df0af2b01821e83_9366/ultraboost-1.0-shoes.jpg"
